skill_id,skill_box_name,skill_name,skill_category,skill_type,skill_difficulty,skill_base_status,skill_pre_defined_level,skill_source_book,skill_source_page,skill_description,skill_prerequisite,skill_parry_modifier
SKILL-179,TÉCNICAS JUDICIAIS - M|D,TÉCNICAS JUDICIAIS,Científicas,M,D,IQ,"
- CRIMINOLOGIA -4",Módulo Básico,61,"
- Esta é a ciência geral da criminologia “laboratorial”: cálculo da trajetória de balas, análise química ou microscópica de pistas, etc.
- Dependendo da situação o Mestre poderá permitir o uso de Química ou outro campo de estudo apropriado como nível pré-definido para Técnicas Judiciais em uma investigação particular.",,
SKILL-180,GENÉTICA - M|MD,GENÉTICA,Científicas,M,MD,IQ,"
- BIOQUÍMICA -5
- FISIOLOGIA -5",Módulo Básico,61,"
- Este é o estudo da hereditariedade. Um geneticista seria capaz de identificar doenças genéticas, saberia como cruzar os animais a fim de desenvolver determinadas características além de impedir que as moscas-das-frutas devastem seu laboratório.
- A especialidade Engenharia Genética passa a existir em NT9+.",,
SKILL-181,GEOLOGIA - M|D,GEOLOGIA,Científicas,M,D,IQ,"
- IQ-6
- PROSPECÇÃO -4",Módulo Básico,61,"
- Esta é a ciência que estuda a Terra. Um geólogo estuda os minérios, rochas, petróleo, conhece terremotos, vulcões e fósseis.
- Em Campanha, ele seria capaz de achar água usando sua “sensibilidade para o campo” como na Perícia Sobrevivência (pág. 57).",,
SKILL-182,HISTÓRIA - M|D,HISTÓRIA,Científicas,M,D,IQ,"
- IQ -6
- ARQUEOLOGIA -6",Módulo Básico,61,"
- Este é o estudo do passado registrado (em oposição à arqueologia que estuda o passado pré-histórico).
- Um historiador seria capaz de dirimir dúvidas sobre história e poderia ter permissão para (a critério do Mestre) fazer um teste para ver se lembra de um paralelo histórico útil: - “Bom, Aníbal enfrentou uma situação parecida com esta uma vez e fez o seguinte...”.",,
SKILL-183,LINGUÍSTICA - M|MD,LINGUÍSTICA,Científicas,M,MD,IQ,,Módulo Básico,61,"
- Este é o estudo dos princípios nos quais as línguas estão baseadas.
- Um linguista seria capaz de identificar um idioma pouco conhecido a partir de um fragmento de um texto escrito ou falado, se for bem sucedido em seu teste de habilidade. Adicione 1/10 de seu NH nesta perícia (arredondado para baixo), se você a tiver estudado, ao seu nível de habilidade em qualquer língua que porventura venha a aprender.",,
SKILL-184,LITERATURA - M|D,LITERATURA,Científicas,M,D,IQ,"
- IQ -6",Módulo Básico,61,"
- Este é o estudo das grandes obras literárias. Um estudante de literatura teria conhecimento dos domínios da poesia antiga, volumes empoeirados, filosofia, crítica, etc. Isto pode ser útil para achar pistas de tesouros escondidos, continentes submersos, segredos para os quais os homens não estão preparados e coisas similares.
- O trabalho em questão deve estar escrito em uma língua conhecida pelo personagem.
- Modificadores: -5 se ele for analfabeto (tradição oral).",,
SKILL-185,MATEMÁTICA - M|D,MATEMÁTICA,Científicas,M,D,IQ,"
- IQ -6",Módulo Básico,61,"
- Isto representa o conhecimento geral de matemática.
- Apesar de existirem dezenas de especialidades, é pouco provável que a diferença entre elas afete o jogo.
- Um matemático pode fazer testes de habilidade para responder qualquer tipo de problema relacionado com matemática.
- Se o problema forsimplesmente um cálculo ou avaliação, o Mestre poderá estipular um modificador devido aos recursos de computação disponíveis.",,
SKILL-186,METALOGRAFIA - M|D,METALOGRAFIA,Científicas,M,D,IQ,"
- FERREIRO -8
- JOALHEIRO -8
- ARMEIRO -8
- QUÍMICA -5",Módulo Básico,61,"
- Este é o estudo dos metais e suas propriedades.
- Um metalógrafo seria capaz de identificar metais ou ligas e resolver problemas relacionados aos metais, sua mineração e refino.",,
SKILL-187,METEREOLOGIA - M|M,METEREOLOGIA,Científicas,M,M,IQ,"
- IQ -5",Módulo Básico,61,"
- Este é o estudo do clima e a possibilidade de predizê-lo. O Mestre sempre faz testes de habilidade em Metereologia para o jogador. Um bom resultado significa que ele dirá a verdade, enquanto uma falha implicará em uma resposta aleatória ou uma mentira.
- Em sociedades com nível tecnológico baixo, esta perícia pode ser chamada “Sentido do Clima”. Qualquer um que viva em um mundo com NT menor ou igual a 4 recebe um bônus de +2 quando estiver usando este sentido no lugar onde vive.
- Em sociedades com nível tecnológico alto, esta perícia inclui a habilidade de ler instrumentos, interpretar informações fornecidas por satélites, etc... No entanto, um meteorologista oriundo de uma sociedade com nível tecnológico alto é capaz de trabalhar sem seus instrumentos. Do contrário, ele não será um meteorologista e sim um “leitor” de instrumentos. A instrumentação ganha utilidade a partir de NT5 (Barômetro). Adicione NT - 4 ao seu nível efetivo de habilidade, se houver disponibilidade de instrumentos. Esta regra vale somente para meteorologistas treinados e não para testes com níveis pré-definidos.
- Um teste de habilidade simples servirá para fazer uma previsão de tempo para o dia seguinte. Devemos usar um redutor de -1 se tentarmos a previsão para daqui a 2 dias, -2 para 3 dias, -4 para 4 dias, -6 para 5 dias. Some -2 para cada dia a mais. Note que é necessário um teste para cada um dos dias. Uma previsão válida para 3 dias exige 3 testes: o primeiro para o dia seguinte e mais um para cada um dos subsequentes. Se houver uma falha em um dos dias, os seguintes não poderão ser bem sucedidos.
- No caso de sucesso, o meteorologista saberá em termos gerais que tipo de clima esperar para qualquer área que ele esteja visitando ou de que tenha ouvido falar.",,
SKILL-188,FÍSICA NUCLEAR - M|MD,FÍSICA NUCLEAR,Científicas,M,MD,IQ,,Módulo Básico,61,"
- Este é o estudo dos processos nucleares. Um físico nuclear seria capaz de responder perguntas sobre o interior do sol, armas e/ou usinas nucleares.","
- MATEMÁTICA
- FÍSICA",
SKILL-189,OCULTISMO - M|M,OCULTISMO,Científicas,M,M,IQ,"
- IQ -6",Módulo Básico,61,"
- Este é o estudo do inexplicável e/ou sobrenatural. Um ocultista tem um conhecimento muito intenso de misticismo, doutrinas mágicas primitivas, rituais antigos, obsessões, etc... Lembre-se que um ocultista não tem que necessariamente acreditar no material que ele estuda.
- Em mundos onde a magia é comum, o “ocultismo” deverá ser substituído pelo conhecimento profissional dos magos.",,
SKILL-190,FÍSICA - M|D,FÍSICA,Científicas,M,D,IQ,"
- IQ -6",Módulo Básico,61,"
- Esta é a ciência da força e do movimento.
- Um físico seria capaz de responder a questões sobre o mecanismo básico do universo, o comportamento dos corpos em movimento e a matéria e energia.",,
SKILL-191,FISIOLOGIA - M|MD,FISIOLOGIA,Científicas,M,MD,IQ,"
- IQ -7
- QUALQUER PERÍCIA MÉDICA -5",Módulo Básico,61,"
- Este é o estudo do corpo humano e suas funções.
- Um fisiologista sabe onde estão localizados e como funcionam os músculos, ossos e órgãos.
- Observe que esta perícia não pode ser condicionada ao Hipinotismo.",,
SKILL-192,PROSPECÇÃO - M|M,PROSPECÇÃO,Científicas,M,M,IQ,"
- IQ -5
- GEOLOGIA -4",Módulo Básico,62,"
- Esta é a geologia aplicada: a habilidade de descobrir minerais valiosos através da inspeção local.
- A prospecção à distância, com o uso de mapas e instrumentos, exige o conhecimento de Geologia.
- Um prospector estará submetido a um redutor de -1 em uma área nova de tipo familiar, e -2 ou mais em uma área de um tipo com o qual ele não está familiarizado, até que ele fique ali por tempo suficiente (um mês de trabalho).
- Um sucesso em um teste de Prospecção poderá indicar a presença de minério em uma amostra e julgar seu valor comercial.
- Um prospector poderia usar seu “olho clínico” para encontrar água no campo da mesma maneira que na perícia Sobrevivência (pág.57).",,
SKILL-193,PSICOLOGIA - M|D,PSICOLOGIA,Científicas,M,D,IQ,"
- IQ -6",Módulo Básico,62,"
- Este é o estudo do comportamento.
- Um psicólogo lida com a mente humana (e possivelmente com outros tipos também).
- Um sucesso em um teste de Psicologia pode predizer, em termos gerais, o comportamento de um indivíduo ou grupo pequeno em uma situação definida, principalmente em uma situação de tensão.
- Modificadores: +3 se o psicólogo conhecer bem o paciente; +3 se o psicólogo tiver a vantagem da Empatia e se encontrar com o paciente; +3 se o paciente sofrer de um desvio bem conhecido, i.e., sofrer de uma fobia ou outro problema mental.",,
SKILL-194,PESQUISA - M|M,PESQUISA,Científicas,M,M,IQ,"
- IQ -5
- ESCRITA -3",Módulo Básico,62,"
- Esta perícia pode também ter seu nível pré-definido por qualquer perícia científica (submetida a um redutor de -2), se você estiver pesquisando material relacionado com ela.
- Pesquisa é a capacidade geral de fazer uma investigação em uma biblioteca ou arquivo.
- Um sucesso em um teste de Pesquisa num lugar apropriado permitirá que você descubra algum fragmento de informação útil, se for algo para ser descoberto.",,
SKILL-195,TEOLOGIA - M|D,TEOLOGIA,Científicas,M,D,IQ,"
-IQ -6",Módulo Básico,62,"
- Este é o estudo da religião. Um teólogo tem conhecimentos sobre credos religiosos antigos e modernos, história das religiões, etc.
- Você deveria considerar a hipótese de ter esta perícia, com especialização em sua própria religião, se seu personagem for um sacerdote ou santo.",,
SKILL-196,ZOOLOGIA - M|D,ZOOLOGIA,Científicas,M,D,IQ,"
-IQ -6
- PERÍCIAS COM ANIMAIS 66",Módulo Básico,62,"
- Esta é o estudo dos animais. Um zoólogo é capaz de identificar animais, ter uma boa idéia sobre sua dieta natural, seus hábitos e habitat, e prever seu comportamento.",,
SKILL-197,DISSIMULAÇÃO - M|M,DISSIMULAÇÃO,Sociais,M,M,IQ,"
- IQ -5
- TROVADOR -5
- ATUAÇÃO -2",Módulo Básico,62,"
- Esta é a habilidade de simular estados de ânimo, emoções e vozes e de mentir convincentemente por um período de tempo.
- Não é a mesma coisa que Disfarce e Atuação. Um sucesso em um teste de habilidade lhe permitirá fingir que pensa ou sente alguma coisa que você não sente.
- Modificadores: +1 para cada ponto de IQ que você tem a mais do que a pessoa que está tentando enganar (ou o mais inteligente do grupo) e -1 para cada ponto de IQ que a vítima tiver a mais do que você.
- A Personificação de uma pessoa em particular é um tipo especial de Dissimulação. Para imitar uma pessoa em particular é preciso em primeiro lugar se disfarçar (v. Disfarce, pág. 65), a menos que suas vítimas não possam vê-lo. Modificadores para qualquer imitação: -5 se você não estiver bem familiarizado com a pessoa que imitará; -5 se a pessoa que você quer enganar conhecer o original e -10 se eles tiverem intimidade.",,
SKILL-198,ADMINISTRAÇÃO - M|M,ADMINISTRAÇÃO,Sociais,M,M,IQ,"
- IQ -6
- COMÉRCIO -3",Módulo Básico,62,"
- Esta é a habilidade de dirigir uma grande organização. Ela é útil principalmente para ganhar dinheiro ou se qualificar para ocupar altos postos.
- Um administrador treinado (nível maior ou igual a 15) receberá um bônus de +2 quando estiver lidando com um burocrata e, no caso de um sucesso em um teste de habilidade, será capaz de prognosticar qual a melhor forma de lidar com uma burocracia.",,
SKILL-199,CONHECIMENTO DO TERRENO - M|F,CONHECIMENTO DO TERRENO,Sociais,M,F,IQ,"
- IQ -4",Módulo Básico,62,"
- Esta é a familiaridade com o povo, política e geografia de uma determinada área. Normalmente um personagem terá Conhecimento do Terreno apenas da área que ele considera sua “base”, seja isto uma simples fazenda ou todo um sistema solar.
- O Mestre poderá permitir que os personagens estudem Conhecimento do Terreno para outros lugares, se houver informação disponível. Os espiões, por exemplo, tentarão adquirir um Conhecimento do Terreno detalhado dos lugares onde irão operar.
- O Mestre não deve exigir testes da perícia para coisas simples como descobrir o ferreiro, a taverna ou sua própria casa. Mas ele poderia fazer um teste para ver se você consegue encontrar um ferreiro para colocar ferraduras em seu cavalo às 3 da madrugada, ou descobrir o melhor lugar para uma emboscada ao longo de um trecho de estrada.
- Informações “secretas” ou muito obscuras carregarão uma penalidade, ou poderão simplesmente não estar disponíveis através desta perícia.
- As informações que podem ser conseguidas com esta perícia coincidem, em parte, com as conseguidas com Manha, Navegação, Naturalista, Política e outras. A diferença é que o Conhecimento do Terreno funciona para uma única região; você conhece os hábitos deste arruaceiro ou chefe de gangue, mas isto não lhe dá uma compreensão geral da espécie.
- Esta perícia pode ser comprada para qualquer tipo de área. Quanto maior a área, menos pessoal e mais geral se torna seu conhecimento.
- Quase todos os personagens terão algum tipo de Conhecimento do Terreno.
- O Mestre pode impor um redutor quando for necessário o conhecimento de um lugar distante de sua área base. Ex.: Se sua área base for uma cidade pequena, os fatos acerca de fazendas vizinhas poderiam ser testados com um redutor de -1. A cidade mais próxima (a 2 km de distância) teria um redutor de -2; a cidade grande, a 80 km, teria um redutor de -5. A capital de um país vizinho teria -7 e um país distante -10. Os modificadores para grandes distâncias existentes na coluna lateral da pág. 151 podem ser usados no caso de se precisar de regras específicas.",,
SKILL-200,BOEMIA - F|M,BOEMIA,Sociais,F,M,HT,"
- HT -2",Módulo Básico,63,"
- É a habilidade em participar de atividades sociais, festas, etc... Um sucesso em um teste de Boemia, feito sob as circunstâncias adequadas, lhe dará um bônus de +2 num pedido de ajuda ou informação, ou apenas numa reação geral. Uma falha significa que, de alguma maneira, você fez papel de bobo; há um redutor de -2 para qualquer teste de reação daquelas pessoas com quem você já farreou.
- Se você bebe em lugares impróprios, uma falha pode acarretar noutros perigos.
- Modificadores: de acordo com o Mestre, mas até +3 por pagar bebida ou outras diversões para seus companheiros de farra.",,
SKILL-201,DIPLOMACIA - M|D,DIPLOMACIA,Sociais,M,D,IQ,"
- IQ -6",Módulo Básico,63,"
- Esta é a habilidade em negociar, fazer acordos e conviver com os outros. Um teste de Diplomacia pode ser substituído por qualquer teste de reação numa situação em que não haja iminência de combate (v. Testes de Influência, pág. 93).
- Um teste bem sucedido lhe permitirá predizer os possíveis resultados de um curso de ação enquanto está negociando, ou escolher a melhor abordagem a fazer.
- Se você tiver um NH maior ou igual a 20 (especialista) em Diplomacia, receberá um bônus de +2 em todos os testes de reação.
- Modificadores: +2 se tiver a vantagem de Voz Melodiosa.
- Diferentemente das outras perícias de Influência, a Diplomacia nunca dará um resultado pior do que o que você obteria se tivesse tentado um teste de reação normal.
-Uma falha num teste de Lábia ou Sex-Appeal deixa-lo-á malquisto com o seu alvo, mas a Diplomacia é segura.",,
