spell_id,spell_box_name,spell_school,spell_name,spell_difficulty,spell_tier,spell_type,spell_requirements,spell_cost,spell_cast_time,spell_target_type,spell_range,spell_effect_area,spell_scaling,spell_duration,spell_description,spell_observation
PSI-0051,ESQUECER | D,Psiquemancia,Esquecer,D,Experiente,Memória,"
- Moldar Mana
- Ler Pensamentos",8,3 Turnos,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +4 de Mana para cada 5 minutos adicionais de duração.",10 Minutos,"
- Faz com que o alvo esqueça temporariamente um fato, habilidade ou magia.
- A habilidade ou magia não pode ser usada enquanto a magia estiver em efeito.","
- Se (por exemplo) a magia for um pré-requisito para outras magias, as outras magias ainda podem ser usadas, com -2 de NH."
PSI-0052,ESQUECER | D,Psiquemancia,Esquecer,D,Veterano,Memória,"
- Moldar Mana
- Ler Pensamentos",8,2 Turnos,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +3 de Mana para cada 5 minutos adicionais de duração.",15 Minutos,"
- Faz com que o alvo esqueça temporariamente um fato, habilidade ou magia.
- A habilidade ou magia não pode ser usada enquanto a magia estiver em efeito.","
- Se (por exemplo) a magia for um pré-requisito para outras magias, as outras magias ainda podem ser usadas, com -2 de NH."
PSI-0053,ESQUECER | D,Psiquemancia,Esquecer,D,Especialista,Memória,"
- Moldar Mana
- Ler Pensamentos",8,2 Turnos,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +2 de Mana para cada 5 minutos adicionais de duração.",20 Minutos,"
- Faz com que o alvo esqueça temporariamente um fato, habilidade ou magia.
- A habilidade ou magia não pode ser usada enquanto a magia estiver em efeito.","
- Se (por exemplo) a magia for um pré-requisito para outras magias, as outras magias ainda podem ser usadas, com -2 de NH."
PSI-0054,ESQUECER | D,Psiquemancia,Esquecer,D,Mestre,Memória,"
- Moldar Mana
- Ler Pensamentos",8,1 Turno,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 5 minutos adicionais de duração.",30 Minutos,"
- Faz com que o alvo esqueça temporariamente um fato, habilidade ou magia.
- A habilidade ou magia não pode ser usada enquanto a magia estiver em efeito.","
- Se (por exemplo) a magia for um pré-requisito para outras magias, as outras magias ainda podem ser usadas, com -2 de NH."
PSI-0055,ESQUECER PERMANENTEMENTE | MD,Psiquemancia,Esquecer Permanentemente,MD,Aprendiz,Memória,"
- Moldar Mana
- Ler Pensamentos
- Esquecer",16,3 Turnos,Alvo Único,3 Hex,Área ocupada pelo alvo,,Permanente,"
- Como acima, mas permanente. 
- O sujeito também esquece que um dia soube daquilo ou que estava enfeitiçado. 
","
- Outro mago com este feitiço pode restaurar coisas esquecidas conjurando o feitiço novamente e vencendo uma Competição de NH com o feitiço original Esquecer Permanentemente."
PSI-0056,ESQUECER PERMANENTEMENTE | MD,Psiquemancia,Esquecer Permanentemente,MD,Experiente,Memória,"
- Moldar Mana
- Ler Pensamentos
- Esquecer",16,3 Turnos,Alvo Único,5 Hex,Área ocupada pelo alvo,,Permanente,"
- Como acima, mas permanente. 
- O sujeito também esquece que um dia soube daquilo ou que estava enfeitiçado. 
","
- Outro mago com este feitiço pode restaurar coisas esquecidas conjurando o feitiço novamente e vencendo uma Competição de NH com o feitiço original Esquecer Permanentemente."
PSI-0057,ESQUECER PERMANENTEMENTE | MD,Psiquemancia,Esquecer Permanentemente,MD,Veterano,Memória,"
- Moldar Mana
- Ler Pensamentos
- Esquecer",16,2 Turnos,Alvo Único,8 Hex,Área ocupada pelo alvo,,Permanente,"
- Como acima, mas permanente. 
- O sujeito também esquece que um dia soube daquilo ou que estava enfeitiçado. 
","
- Outro mago com este feitiço pode restaurar coisas esquecidas conjurando o feitiço novamente e vencendo uma Competição de NH com o feitiço original Esquecer Permanentemente."
PSI-0058,ESQUECER PERMANENTEMENTE | MD,Psiquemancia,Esquecer Permanentemente,MD,Especialista,Memória,"
- Moldar Mana
- Ler Pensamentos
- Esquecer",16,2 Turnos,Alvo Único,12 Hex,Área ocupada pelo alvo,,Permanente,"
- Como acima, mas permanente. 
- O sujeito também esquece que um dia soube daquilo ou que estava enfeitiçado. 
","
- Outro mago com este feitiço pode restaurar coisas esquecidas conjurando o feitiço novamente e vencendo uma Competição de NH com o feitiço original Esquecer Permanentemente."
PSI-0059,ESQUECER PERMANENTEMENTE | MD,Psiquemancia,Esquecer Permanentemente,MD,Mestre,Memória,"
- Moldar Mana
- Ler Pensamentos
- Esquecer",16,1 Turno,Alvo Único,15 Hex,Área ocupada pelo alvo,,Permanente,"
- Como acima, mas permanente. 
- O sujeito também esquece que um dia soube daquilo ou que estava enfeitiçado. 
","
- Outro mago com este feitiço pode restaurar coisas esquecidas conjurando o feitiço novamente e vencendo uma Competição de NH com o feitiço original Esquecer Permanentemente."
PSI-0060,MEMÓRIA FALSA | M,Psiquemancia,Memória Falsa,M,Aprendiz,Memória,"
- Moldar Mana
- Ler Pensamentos",4,3 Turnos,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +5 de Mana para cada 5 minutos adicionais de duração.",5 Minutos,"
- Permite ao conjurador inserir uma única e simples memória falsa na mente do alvo.
- Este feitiço é frequentemente usado para evitar o pagamento de contas e é considerado altamente ilegal em muitas regiões.
- Quando o feitiço termina, o alvo faz um segundo teste de resistência, com -1 para cada dia que o feitiço durou. 
- Se este teste falhar, o alvo acreditará na falsa memória indefinidamente, mas é provável que se lembre da verdade em algum momento imprevisível, talvez como resultado de um choque.","
- Se a memória implantada entrar em conflito com uma memória real, o cérebro do alvo geralmente se adaptará à nova memória, deixando-o ligeiramente confuso, mas convencido. 
- Em caso de conflito direto extremo — ""Você se lembra de matar o duque,"" (quando o alvo viu o conjurador matar o duque!) — o alvo deve receber um bônus em seu teste de resistência;
- O exemplo acima seria um bônus de +5 para um alvo leal, mas provavelmente apenas +1 para alguém que queria matar o duque."
PSI-0061,MEMÓRIA FALSA | M,Psiquemancia,Memória Falsa,M,Experiente,Memória,"
- Moldar Mana
- Ler Pensamentos",4,3 Turnos,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +4 de Mana para cada 5 minutos adicionais de duração.",10 Minutos,"
- Permite ao conjurador inserir uma única e simples memória falsa na mente do alvo.
- Este feitiço é frequentemente usado para evitar o pagamento de contas e é considerado altamente ilegal em muitas regiões.
- Quando o feitiço termina, o alvo faz um segundo teste de resistência, com -1 para cada dia que o feitiço durou. 
- Se este teste falhar, o alvo acreditará na falsa memória indefinidamente, mas é provável que se lembre da verdade em algum momento imprevisível, talvez como resultado de um choque.","
- Se a memória implantada entrar em conflito com uma memória real, o cérebro do alvo geralmente se adaptará à nova memória, deixando-o ligeiramente confuso, mas convencido. 
- Em caso de conflito direto extremo — ""Você se lembra de matar o duque,"" (quando o alvo viu o conjurador matar o duque!) — o alvo deve receber um bônus em seu teste de resistência;
- O exemplo acima seria um bônus de +5 para um alvo leal, mas provavelmente apenas +1 para alguém que queria matar o duque."
PSI-0062,MEMÓRIA FALSA | M,Psiquemancia,Memória Falsa,M,Veterano,Memória,"
- Moldar Mana
- Ler Pensamentos",4,2 Turnos,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +3 de Mana para cada 5 minutos adicionais de duração.",15 Minutos,"
- Permite ao conjurador inserir uma única e simples memória falsa na mente do alvo.
- Este feitiço é frequentemente usado para evitar o pagamento de contas e é considerado altamente ilegal em muitas regiões.
- Quando o feitiço termina, o alvo faz um segundo teste de resistência, com -1 para cada dia que o feitiço durou. 
- Se este teste falhar, o alvo acreditará na falsa memória indefinidamente, mas é provável que se lembre da verdade em algum momento imprevisível, talvez como resultado de um choque.","
- Se a memória implantada entrar em conflito com uma memória real, o cérebro do alvo geralmente se adaptará à nova memória, deixando-o ligeiramente confuso, mas convencido. 
- Em caso de conflito direto extremo — ""Você se lembra de matar o duque,"" (quando o alvo viu o conjurador matar o duque!) — o alvo deve receber um bônus em seu teste de resistência;
- O exemplo acima seria um bônus de +5 para um alvo leal, mas provavelmente apenas +1 para alguém que queria matar o duque."
PSI-0063,MEMÓRIA FALSA | M,Psiquemancia,Memória Falsa,M,Especialista,Memória,"
- Moldar Mana
- Ler Pensamentos",4,2 Turnos,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +2 de Mana para cada 5 minutos adicionais de duração.",20 Minutos,"
- Permite ao conjurador inserir uma única e simples memória falsa na mente do alvo.
- Este feitiço é frequentemente usado para evitar o pagamento de contas e é considerado altamente ilegal em muitas regiões.
- Quando o feitiço termina, o alvo faz um segundo teste de resistência, com -1 para cada dia que o feitiço durou. 
- Se este teste falhar, o alvo acreditará na falsa memória indefinidamente, mas é provável que se lembre da verdade em algum momento imprevisível, talvez como resultado de um choque.","
- Se a memória implantada entrar em conflito com uma memória real, o cérebro do alvo geralmente se adaptará à nova memória, deixando-o ligeiramente confuso, mas convencido. 
- Em caso de conflito direto extremo — ""Você se lembra de matar o duque,"" (quando o alvo viu o conjurador matar o duque!) — o alvo deve receber um bônus em seu teste de resistência;
- O exemplo acima seria um bônus de +5 para um alvo leal, mas provavelmente apenas +1 para alguém que queria matar o duque."
PSI-0064,MEMÓRIA FALSA | M,Psiquemancia,Memória Falsa,M,Mestre,Memória,"
- Moldar Mana
- Ler Pensamentos",4,1 Turno,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 5 minutos adicionais de duração.",30 Minutos,"
- Permite ao conjurador inserir uma única e simples memória falsa na mente do alvo.
- Este feitiço é frequentemente usado para evitar o pagamento de contas e é considerado altamente ilegal em muitas regiões.
- Quando o feitiço termina, o alvo faz um segundo teste de resistência, com -1 para cada dia que o feitiço durou. 
- Se este teste falhar, o alvo acreditará na falsa memória indefinidamente, mas é provável que se lembre da verdade em algum momento imprevisível, talvez como resultado de um choque.","
- Se a memória implantada entrar em conflito com uma memória real, o cérebro do alvo geralmente se adaptará à nova memória, deixando-o ligeiramente confuso, mas convencido. 
- Em caso de conflito direto extremo — ""Você se lembra de matar o duque,"" (quando o alvo viu o conjurador matar o duque!) — o alvo deve receber um bônus em seu teste de resistência;
- O exemplo acima seria um bônus de +5 para um alvo leal, mas provavelmente apenas +1 para alguém que queria matar o duque."
PSI-0065,ALUCINAÇÃO | D,Psiquemancia,Alucinação,D,Aprendiz,Manipulação,"
- Moldar Mana
- Ler Pensamentos",8,3 Turnos,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +5 de Mana para cada 5 minutos adicionais de duração.",5 Minutos,"
- As percepções do alvo estão confusas.
- Ele está completamente convencido de que uma coisa que não está presente está (ou vice-versa); ele pode vê-la, ouvi-la, senti-la e assim por diante.
- Isso é semelhante a ilusões em alguns aspectos, mas existe inteiramente na mente do alvo.","
- A alucinação deve se referir à presença ou ausência de uma única ""coisa"": uma pessoa que o sujeito conhece ou conheceu, uma multidão de foliões, um par de grilhões nos pulsos do sujeito, um bando de leões...
- Se puder ser descrita como uma única entidade em português (sem grandes malabarismos com vocabulário), então deve ser aprovada. O julgamento do Mestre é final, como de costume.
- A alucinação não exige concentração: o alvo fornece, inconscientemente, todo o ""realismo"" necessário.
- Alucinações impossíveis ou obviamente falsas (um tio falecido há muito tempo, por exemplo) são resistidas com um bônus de até +5."
PSI-0066,ALUCINAÇÃO | D,Psiquemancia,Alucinação,D,Experiente,Manipulação,"
- Moldar Mana
- Ler Pensamentos",8,3 Turnos,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +4 de Mana para cada 5 minutos adicionais de duração.",10 Minutos,"
- As percepções do alvo estão confusas.
- Ele está completamente convencido de que uma coisa que não está presente está (ou vice-versa); ele pode vê-la, ouvi-la, senti-la e assim por diante.
- Isso é semelhante a ilusões em alguns aspectos, mas existe inteiramente na mente do alvo.","
- A alucinação deve se referir à presença ou ausência de uma única ""coisa"": uma pessoa que o sujeito conhece ou conheceu, uma multidão de foliões, um par de grilhões nos pulsos do sujeito, um bando de leões...
- Se puder ser descrita como uma única entidade em português (sem grandes malabarismos com vocabulário), então deve ser aprovada. O julgamento do Mestre é final, como de costume.
- A alucinação não exige concentração: o alvo fornece, inconscientemente, todo o ""realismo"" necessário.
- Alucinações impossíveis ou obviamente falsas (um tio falecido há muito tempo, por exemplo) são resistidas com um bônus de até +5."
PSI-0067,ALUCINAÇÃO | D,Psiquemancia,Alucinação,D,Veterano,Manipulação,"
- Moldar Mana
- Ler Pensamentos",8,2 Turnos,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +3 de Mana para cada 5 minutos adicionais de duração.",15 Minutos,"
- As percepções do alvo estão confusas.
- Ele está completamente convencido de que uma coisa que não está presente está (ou vice-versa); ele pode vê-la, ouvi-la, senti-la e assim por diante.
- Isso é semelhante a ilusões em alguns aspectos, mas existe inteiramente na mente do alvo.","
- A alucinação deve se referir à presença ou ausência de uma única ""coisa"": uma pessoa que o sujeito conhece ou conheceu, uma multidão de foliões, um par de grilhões nos pulsos do sujeito, um bando de leões...
- Se puder ser descrita como uma única entidade em português (sem grandes malabarismos com vocabulário), então deve ser aprovada. O julgamento do Mestre é final, como de costume.
- A alucinação não exige concentração: o alvo fornece, inconscientemente, todo o ""realismo"" necessário.
- Alucinações impossíveis ou obviamente falsas (um tio falecido há muito tempo, por exemplo) são resistidas com um bônus de até +5."
PSI-0068,ALUCINAÇÃO | D,Psiquemancia,Alucinação,D,Especialista,Manipulação,"
- Moldar Mana
- Ler Pensamentos",8,2 Turnos,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +2 de Mana para cada 5 minutos adicionais de duração.",20 Minutos,"
- As percepções do alvo estão confusas.
- Ele está completamente convencido de que uma coisa que não está presente está (ou vice-versa); ele pode vê-la, ouvi-la, senti-la e assim por diante.
- Isso é semelhante a ilusões em alguns aspectos, mas existe inteiramente na mente do alvo.","
- A alucinação deve se referir à presença ou ausência de uma única ""coisa"": uma pessoa que o sujeito conhece ou conheceu, uma multidão de foliões, um par de grilhões nos pulsos do sujeito, um bando de leões...
- Se puder ser descrita como uma única entidade em português (sem grandes malabarismos com vocabulário), então deve ser aprovada. O julgamento do Mestre é final, como de costume.
- A alucinação não exige concentração: o alvo fornece, inconscientemente, todo o ""realismo"" necessário.
- Alucinações impossíveis ou obviamente falsas (um tio falecido há muito tempo, por exemplo) são resistidas com um bônus de até +5."
PSI-0069,ALUCINAÇÃO | D,Psiquemancia,Alucinação,D,Mestre,Manipulação,"
- Moldar Mana
- Ler Pensamentos",8,1 Turno,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 5 minutos adicionais de duração.",30 Minutos,"
- As percepções do alvo estão confusas.
- Ele está completamente convencido de que uma coisa que não está presente está (ou vice-versa); ele pode vê-la, ouvi-la, senti-la e assim por diante.
- Isso é semelhante a ilusões em alguns aspectos, mas existe inteiramente na mente do alvo.","
- A alucinação deve se referir à presença ou ausência de uma única ""coisa"": uma pessoa que o sujeito conhece ou conheceu, uma multidão de foliões, um par de grilhões nos pulsos do sujeito, um bando de leões...
- Se puder ser descrita como uma única entidade em português (sem grandes malabarismos com vocabulário), então deve ser aprovada. O julgamento do Mestre é final, como de costume.
- A alucinação não exige concentração: o alvo fornece, inconscientemente, todo o ""realismo"" necessário.
- Alucinações impossíveis ou obviamente falsas (um tio falecido há muito tempo, por exemplo) são resistidas com um bônus de até +5."
